CustomerID,ChurningProbability,ModelChurningPrediction
6469-QJKZW,0.2881886541458113,0
5628-RKIFK,0.2878268582055417,0
3179-GBRWV,0.28771947619846877,0
2676-OXPPQ,0.2872320360304869,0
6620-JDYNW,0.28706468838678867,0
3629-WEAAM,0.28691951502980934,0
7159-FVYPK,0.2868110001257719,0
2806-MLNTI,0.286613356514447,0
2273-QCKXA,0.28655630614967303,0
0129-KPTWJ,0.28597159844850223,0
0567-GGCAC,0.28582227491672113,0
9693-XMUOB,0.28525535379240125,0
8735-IJJEG,0.2849445305068957,0
7883-ROJOC,0.28477443941150027,0
5542-DHSXL,0.2838416284199288,0
7251-LJBQN,0.28363794128055825,0
8152-UOBNY,0.2832234532963546,0
2478-EEWWM,0.28298155452074036,0
8033-VCZGH,0.2828132285835842,0
7041-TXQJH,0.28270545745566356,0
2826-UWHIS,0.28266317319844825,0
2709-UQGNP,0.28264856020328316,0
2669-QVCRG,0.2824916848889401,0
7673-LPRNY,0.28186533443664585,0
5575-TPIZQ,0.2815125851724988,0
0277-BKSQP,0.28131895560600817,0
7018-WBJNK,0.2808912677891334,0
4989-LIXVT,0.2807864024302506,0
2672-TGEFF,0.2806237563148813,0
2883-ILGWO,0.2803184354332957,0
8903-XEBGX,0.280198535417174,0
7346-MEDWM,0.2801499544374022,0
8677-HDZEE,0.2797267218562618,0
8695-WDYEA,0.2796924074747485,0
9389-ACWBI,0.27956895537763865,0
3577-AMVUX,0.2790480307794981,0
0564-MUUQK,0.2788994193459429,0
6578-KRMAW,0.2788556983086935,0
7130-CTCUS,0.27870623653319726,0
5035-PGZXH,0.27864812851562115,0
5445-GLVOT,0.2784921949177798,0
8111-BKVDS,0.2783839398696999,0
5325-UWTWJ,0.27835947151849777,0
8868-GAGIO,0.27817538810796155,0
5624-RYAMH,0.27741553319544027,0
0237-YFUTL,0.277367702416148,0
6575-SUVOI,0.2773292313374861,0
9971-ZWPBF,0.2770799129699453,0
2988-GBIVW,0.2770690175593879,0
7389-KBFIT,0.2766842203460888,0
1685-VAYJF,0.27628656911473853,0
0537-QYZZN,0.27615677505067954,0
7729-JTEEC,0.276124088152665,0
2607-FBDFF,0.2756233963049928,0
9069-LGEUL,0.2753667634836799,0
8016-NCFVO,0.27512322818976837,0
7398-LXGYX,0.2745285334233042,0
6439-LAJXL,0.274390375073518,0
3370-GQEAL,0.27374709371693945,0
6633-SYEUS,0.27358758375617526,0
1098-TDVUQ,0.2734837242001118,0
0228-MAUWC,0.27324265264960546,0
7610-TVOPG,0.27320710219625655,0
8003-EWNDZ,0.27291703790649674,0
4724-WXVWF,0.2728295983151583,0
3537-HPKQT,0.2724850626238312,0
9833-TGFHX,0.27244290414865047,0
8620-RJPZN,0.272290047776216,0
1784-EZDKJ,0.27222258219942264,0
7351-MHQVU,0.27170323287179765,0
9137-NOQKA,0.27160734400779096,0
8059-UDZFY,0.27117360618236636,0
1156-ZFYDO,0.2708450154477965,0
2346-DJQTB,0.27057957959563067,0
5294-DMSFH,0.2705626824691698,0
4016-BJKTZ,0.27043037837213746,0
2811-POVEX,0.2701804112765326,0
6897-UUBNU,0.2701265357906357,0
4634-JLRJT,0.2698773703876232,0
7733-UDMTP,0.2697901201484438,0
5982-FPVQN,0.26973921104478343,0
0670-KDOMA,0.26972588420569743,0
5201-FRKKS,0.2695793724504038,0
3307-TLCUD,0.2695114070404034,0
8992-CEUEN,0.26948049231672067,0
5701-ZIKJE,0.26938996936831333,0
2615-YVMYX,0.269353380340334,0
7074-STDCN,0.26926028193875656,0
3780-YVMFA,0.2686790636872489,0
1622-HSHSF,0.2686669836563599,0
8566-YPRGL,0.26859144861741985,0
3007-FDPEA,0.26844419098062694,0
7298-IZWLY,0.2684404188594495,0
0872-JCPIB,0.26769642469070964,0
3638-DIMPH,0.2672414876945123,0
9027-YFHQJ,0.2671528815639562,0
9500-LTVBP,0.2670277560225991,0
5076-YVXCM,0.26684710884717977,0
6345-HOVES,0.2667791067148338,0
7089-XXAYG,0.26653611178373915,0
4003-FUSHP,0.2664316828461146,0
5188-HGMLP,0.26602942632214177,0
1935-IMVBB,0.26587816628921307,0
3620-MWJNE,0.2655902751583536,0
3167-SNQPL,0.26498209014783936,0
6351-SCJKT,0.26491276162963345,0
4827-USJHP,0.2647733776989978,0
8663-UPDGF,0.2646830022946937,0
4947-DSMXK,0.2646724933634888,0
7446-YPODE,0.26464235876844805,0
8627-ZYGSZ,0.26440440561660167,0
2480-EJWYP,0.2643958147291014,0
6572-ADKRS,0.26434413040420296,0
2832-SCUCO,0.2640506733010569,0
0550-DCXLH,0.2637859988558054,0
5651-YLPRD,0.26354988430689213,0
1697-NVVGY,0.2633698946263779,0
8023-QHAIO,0.2632753072092496,0
2267-FPIMA,0.2631423422124768,0
0691-NIKRI,0.26297257464842344,0
6942-LBFDP,0.26295943890132223,0
3594-IVHJZ,0.2628886042077696,0
1866-OBPNR,0.2627947417010277,0
4524-QCSSM,0.2624844691865605,0
2108-GLPQB,0.2624385747998921,0
6284-KMNUF,0.26240068993014903,0
2782-JEEBU,0.2623413401375427,0
0871-OPBXW,0.2622686103707578,0
2267-WTPYD,0.2622524460987914,0
4986-MXSFP,0.2622090529031115,0
6300-BWMJX,0.26206153917402264,0
4472-LVYGI,0.26205192156807966,0
9323-HGFWY,0.26183015647066826,0
2279-AXJJK,0.2617994568576902,0
2458-EOMRE,0.2617221389464888,0
1986-PHGZF,0.26160739671404476,0
0512-FLFDW,0.26138480197423314,0
6549-YMFAW,0.2605656517279505,0
9776-OJUZI,0.26047801719891356,0
7799-DSEWS,0.2603169724241799,0
1091-SOZGA,0.2602427148993062,0
9099-FTUHS,0.2596406745848507,0
6968-GMKPR,0.2588719295314964,0
5697-GOMBF,0.2587039458938617,0
2293-IJWPS,0.2584951073931869,0
4177-JPDFU,0.2583462159445463,0
7291-CDTMJ,0.2579469742314827,0
2229-VWQJH,0.2575968171742871,0
3744-ZBHON,0.2573350705073088,0
1215-FIGMP,0.25727049002356095,0
1216-BGTSP,0.25712370997229717,0
5186-EJEGL,0.25646383102113746,0
5018-HEKFO,0.2564368144201745,0
4693-VWVBO,0.25634451228221106,0
0423-UDIJQ,0.2562185614831915,0
5088-QZLRL,0.256137311814246,0
4010-YLMVT,0.2555539833545188,0
8706-HRADD,0.2555199543333827,0
2393-DIVAI,0.25519295323732494,0
2674-MLXMN,0.2550902647208628,0
8992-OBVDG,0.2550376675167119,0
8070-AAWZP,0.2550136159762656,0
7483-IQWIB,0.2549927868163938,0
1394-SUIUH,0.25496864903237587,0
1360-JYXKQ,0.2548571199828723,0
7128-GGCNO,0.2546471126887866,0
7617-EYGLW,0.25438320812890935,0
2065-MMKGR,0.2540615441403929,0
8262-COGGB,0.2540363473779618,0
5996-DAOQL,0.2540363473779618,0
4232-JGKIY,0.25401876766423825,0
2081-KJSQF,0.2537450297298739,0
0701-TJSEF,0.25362541961701746,0
4661-NJEUX,0.25345393264590804,0
9375-MHRRS,0.25324877502334225,0
2369-FEVNO,0.253235754634372,0
4879-GZLFH,0.25316856433429513,0
2465-BLLEU,0.2530177007819005,0
1767-TGTKO,0.2526686383120828,0
5906-BFOZT,0.25265455370921475,0
2924-KHUVI,0.25242039302586383,0
8108-UXRQN,0.25241928769904975,0
3521-MNKLV,0.25211011065739225,0
9052-VKDUW,0.25187805243324857,0
9828-QHFBK,0.2517709013527041,0
6890-PFRQX,0.251159918632318,0
2731-GJRDG,0.2509389458157574,0
2623-DRYAM,0.2508836725246352,0
8705-DWKTI,0.2501222768578373,0
7634-WSWDB,0.2500608716161723,0
0215-BQKGS,0.2500482976238066,0
7402-PWYJJ,0.24994035567211084,0
7109-MFBYV,0.2498699338961468,0
5443-SCMKX,0.2495490919605989,0
3794-NFNCH,0.24899628454425032,0
5973-EJGDP,0.24898964857762862,0
4324-AHJKS,0.24894830132719753,0
0064-YIJGF,0.24894559582902365,0
1452-KIOVK,0.24875449352732196,0
8755-IWJHN,0.2485951076224814,0
8378-LKJAF,0.24829317972607826,0
0002-ORFBO,0.24827504171273418,0
3174-RKMOW,0.24807090314565486,0
4501-VCPFK,0.2479923937927974,0
0114-RSRRW,0.24798940774490302,0
2911-WDXMV,0.24798876390728197,0
1134-YWTYF,0.2478840815483429,0
9332-GYWLO,0.2478556579121443,0
3890-RTCMS,0.24783056016874846,0
6898-MDLZW,0.24772956903399865,0
6994-ORCWG,0.2476030707116709,0
8217-QYOHV,0.24756335671037605,0
7746-AWNQW,0.24713588158454522,0
0471-ARVMX,0.2469466885294416,0
6475-VHUIZ,0.24682201157432151,0
8985-OOPOS,0.2465177473802097,0
9505-SQFSW,0.24619586266637433,0
3545-CNWRG,0.24609833546278254,0
2640-LYMOV,0.24600902521680798,0
2599-CZABP,0.24589899035723886,0
4365-MSDYN,0.2457709854911744,0
5243-SAOTC,0.2457644553432504,0
1216-JWVUX,0.24532246526090484,0
0111-KLBQG,0.24513367262171598,0
7245-JMTTQ,0.24512425307586366,0
1355-KUSBG,0.24478236671235296,0
2259-OUUSZ,0.244674314960279,0
9512-PHSMG,0.24443206420824717,0
0326-VDYXE,0.24431638122108143,0
4918-FYJNT,0.24417634598634275,0
5370-IIVVL,0.2440684388213921,0
8190-ZTQFB,0.24351875013676386,0
3524-WQDSG,0.24324805658576643,0
7853-WNZSY,0.24299939423074382,0
8597-CWYHH,0.2429385148073615,0
4685-ERGHK,0.24288340969535954,0
9825-YCXWZ,0.24286555200311308,0
6815-ABQFQ,0.24284202717254258,0
9277-JOOMO,0.24280217286176706,0
4488-KQFDT,0.24275019150740612,0
0621-HJWXJ,0.24261164123773205,0
2732-ISEZX,0.24224477726949686,0
3709-OIJEA,0.24200204193869745,0
7880-XSOJX,0.24197196511477725,0
1356-MKYSK,0.24196663308205288,0
7017-VFULY,0.2418622136954035,0
3858-XHYJO,0.24181240229409265,0
7108-DGVUU,0.24172559393364165,0
2303-PJYHN,0.24158504682384072,0
5989-OMNJE,0.2409290200322175,0
0887-WBJVH,0.2407873700734423,0
0895-LMRSF,0.24012724407572633,0
8735-DCXNF,0.23992790700314404,0
2720-FVBQP,0.23963934069479398,0
9097-ZUBYC,0.239568302099756,0
7526-IVLYU,0.23935761238180056,0
0575-CUQOV,0.23880436298102417,0
2475-MROZF,0.2386413231761911,0
5712-VBOXD,0.23850346081269547,0
9039-ZVJDC,0.23846772533713784,0
4673-KKSLS,0.23817296923849252,0
8064-RAVOH,0.23816897423255604,0
4360-QRAVE,0.23801021331212846,0
3130-ICDUP,0.23787611048092083,0
3723-BFBGR,0.23773066898624073,0
7103-IPXPJ,0.2373745038200265,0
8739-QOTTN,0.23733815783010634,0
0096-FCPUF,0.2373239270267538,0
0898-XCGTF,0.23693045579688232,0
6647-ZEDXT,0.23666279782231098,0
3845-JHAMY,0.23652885927298362,0
7636-XUHWW,0.2364839040272391,0
1840-BIUOG,0.2364794047564779,0
6281-FKEWS,0.2364294951185122,0
8409-WQJUX,0.23621032109388884,0
5955-EPOAZ,0.23608550716080917,0
8731-WBBMB,0.23532900676200114,0
2843-CQMEG,0.23528738221695222,0
8970-ANWXO,0.23516006165236844,0
4486-EFAEB,0.23505620173353908,0
6469-MRVET,0.2350411913462527,0
6917-YACBP,0.23501715759127664,0
8713-IGZSO,0.23473530154985414,0
5802-ADBRC,0.23473062795053518,0
8065-BVEPF,0.23467582050834063,0
5828-DWPIL,0.23459211722647835,0
5716-LIBJC,0.23437618070939856,0
1153-GNOLC,0.23426858845963128,0
0314-TKOSI,0.2340536511627259,0
6743-HHQPF,0.233652646687396,0
3402-XRIUO,0.23355642581792316,0
3635-JBPSG,0.23300491151011987,0
0100-DUVFC,0.23295117105806848,0
5144-PQCDZ,0.2329289616644701,0
8148-BPLZQ,0.2328227861418662,0
3657-COGMW,0.2325985430956477,0
0690-SRQID,0.23258623658185873,0
2621-UDNLU,0.23153356187683966,0
3694-GLTJM,0.23126455889541894,0
0463-WZZKO,0.23119508954171736,0
0810-BDHAW,0.23085600317243354,0
1814-DKOLC,0.23080930030032457,0
2616-UUTFK,0.23078815174739786,0
0365-TRTPY,0.23055870790340485,0
9342-VNIMQ,0.23035054709230718,0
9817-APLHW,0.23024520704839224,0
8166-ORCHU,0.23018468447453674,0
5136-GFPMB,0.22996771589738235,0
4801-JZAZL,0.22880245718640455,0
8495-PRWFH,0.22870294827822932,0
0319-QZTCO,0.22856016330684795,0
7537-CBQUZ,0.22843823457264256,0
7622-NXQZR,0.2284272737064639,0
8317-BVKSO,0.22828335773780045,0
1785-BPHTP,0.22808973826177492,0
1666-JZPZT,0.2280885621910115,0
7797-EJMDP,0.22778701146363411,0
2212-LYASK,0.22776126246402917,0
4923-ADWXJ,0.22771514569139847,0
7921-LMDFQ,0.22766638747273096,0
1472-TNCWL,0.2275441632388298,0
7682-AZNDK,0.22736082256005744,0
0265-PSUAE,0.22723939103512608,0
4869-EPIUS,0.22721661124768017,0
3736-BLEPA,0.2267529147174135,0
6689-VRRTK,0.22661618761737673,0
4079-VTGLK,0.22648508516452276,0
1518-OMDIK,0.22629900189772395,0
6778-JFCMK,0.22627855284017975,0
4188-FRABG,0.22589182817705264,0
2155-AMQRX,0.22572525073351082,0
6322-PJJDJ,0.22566611904242273,0
0853-NWIFK,0.22562077972924682,0
0303-WMMRN,0.2255671172386552,0
4712-AUQZO,0.22529325620170765,0
4118-CEVPF,0.22521182249877444,0
0959-WHOKV,0.2248966813729874,0
6728-VOIFY,0.22488431488398464,0
7426-GSWPO,0.22471770008975742,0
7976-CICYS,0.22465687237072446,0
3161-GETRM,0.22457635551287627,0
3055-OYMSE,0.22454985022024898,0
3756-VNWDH,0.224063717880517,0
5702-SKUOB,0.2234306484365774,0
4826-TZEVA,0.22341284475602138,0
3807-BPOMJ,0.22339174096786785,0
0880-FVFWF,0.22335595722455423,0
9701-CDXHR,0.2229761773194219,0
8644-XYTSV,0.2228850210925718,0
9842-EFSYY,0.2227903958184278,0
1614-JBEBI,0.22270792266463316,0
7395-XWZOY,0.2225266349038175,0
3787-TRIAL,0.22236686721310212,0
8746-OQQRW,0.2223617510051627,0
6952-OMNWB,0.22235620044280976,0
2186-QZEYA,0.2223311505033674,0
4237-CLSMM,0.22219829228427326,0
9798-DRYDS,0.22211585999384081,0
7856-GANIL,0.22210356790917032,0
8547-NSBBO,0.22169287968585766,0
2903-YYTBW,0.22168559718826036,0
1406-PUQVY,0.22167418720118176,0
4939-KYYPY,0.22129428128785084,0
6131-FOYAS,0.22128643459784256,0
7016-NVRIC,0.22113791542796318,0
7502-BNYGS,0.2210874672226824,0
6261-LHRTG,0.22083794194054698,0
6080-TCMYC,0.22074772260989897,0
9470-XCCEM,0.22073228163210384,0
5349-AZPEW,0.22067575844416984,0
5198-EFNBM,0.2206515354859105,0
7808-DVWEP,0.22042070631520033,0
8952-WCVCD,0.2197003010091363,0
0440-MOGPM,0.21931074039241738,0
2522-AHJXR,0.2191080537812186,0
4191-XOVOM,0.21876654986580027,0
5934-TSSAU,0.21856870634046482,0
3584-WKTTW,0.2183040539410269,0
4929-ROART,0.21774330850010626,0
7241-AJHFS,0.21705465590712508,0
9415-TPKRV,0.21697308374686577,0
0701-RFGFI,0.21609893912032815,0
1656-DRSMG,0.21594322095110274,0
1020-JPQOW,0.21568977403387482,0
6303-KFWSL,0.21568274850223362,0
5334-JLAXU,0.21429526621893047,0
2654-VBVPB,0.21416885329300994,0
9788-YTFGE,0.2140907715739553,0
1629-DQQVB,0.21357363144239155,0
7036-ZZKBD,0.21355772501471162,0
8295-FHIVV,0.21354427945060425,0
1710-RCXUS,0.2134615377180015,0
1855-CFULU,0.21293222582069374,0
7251-XFOIL,0.21285525579366255,0
4660-IRIBM,0.21271507548001783,0
1386-ZIKUV,0.21267943423382604,0
7409-JURKQ,0.21230179309720143,0
2538-OIMXF,0.21227239803171266,0
3144-KMTWZ,0.21218803242721573,0
7175-NTIXE,0.21213256881933026,0
3981-QSVQI,0.21211429951713529,0
1707-HABPF,0.21198239581194397,0
7826-VVKWT,0.21187033452294254,0
6296-DDOOR,0.21172829639327628,0
4393-RYCRE,0.211418414520334,0
6128-DAFVY,0.2110790234658525,0
3847-BAERP,0.21106067090177655,0
7243-LCGGZ,0.21098934420057863,0
4459-BBGHE,0.2107663814796885,0
2172-EJXVF,0.21066184223487552,0
5951-AOFIH,0.21058873272407125,0
9753-OYLBX,0.2104777745607063,0
3727-JEZTU,0.21035002438333528,0
0899-WZRSD,0.21029339475111303,0
2592-YKDIF,0.2102861706293953,0
1784-BXEFA,0.21016884307621264,0
8974-OVACP,0.2100308978444787,0
0308-IVGOK,0.20981006968387744,0
4132-POCZS,0.20980062838684513,0
6654-QGBZZ,0.20971212687970966,0
7878-RTCZG,0.20971212687970966,0
1135-LMECX,0.20964841535514606,0
6907-CQGPN,0.2095926834538718,0
6124-ACRHJ,0.20952103497399113,0
4936-YPJNK,0.20943551714078268,0
5760-WRAHC,0.2094066908907929,0
0970-QXPXW,0.20939371148308297,0
7721-DVEKZ,0.20939371148308297,0
6733-LRIZX,0.20934400452978488,0
8605-ITULD,0.20926644488193286,0
2866-IKBTM,0.20926644488193286,0
9943-VSZUV,0.20926231584221114,0
1905-OEILC,0.2092028329148554,0
2716-GFZOR,0.2091901408180965,0
3173-NVMPX,0.20892377305103657,0
0804-XBFBV,0.2088501317802247,0
9391-YZEJW,0.2088026382789175,0
7302-ZHMHP,0.20875794736398182,0
6569-KTMDU,0.20869444917274754,0
7821-DPRQE,0.20857907050755298,0
2359-KLTEK,0.2082899658446306,0
4350-ZTLPI,0.20800073018773857,0
1335-HQMKX,0.20795412475471634,0
2379-GYFLQ,0.20794245130338251,0
4138-NAXED,0.20784693859566125,0
1385-TQOZW,0.20707213379366526,0
6402-SSEJG,0.2069515888926871,0
9426-SXNHE,0.20672283620612253,0
6728-CZFEI,0.20653097747960691,0
9142-KZXOP,0.20619198488379503,0
4832-VRBMR,0.2057421013881261,0
5977-CKHON,0.20550908160489464,0
7811-JIVPF,0.20542562009324616,0
5897-ZYEKH,0.20515146451379218,0
2270-CHBFN,0.20503596044550948,0
1409-PHXTF,0.20484555236799032,0
4821-SJHJV,0.2047264218919502,0
6806-YDEUL,0.20436753541915828,0
9818-XQCUV,0.20430514328945146,0
7740-BTPUX,0.20423439990966838,0
2342-CKIAO,0.20421298173063854,0
7025-IWFHT,0.20414420864726296,0
2480-SQIOB,0.20409509662343972,0
8006-PYCSW,0.20395439530535822,0
9408-HRXRK,0.20375857435764122,0
1796-JANOW,0.2037562275965572,0
2308-STERM,0.2032420671536635,0
1051-GEJLJ,0.20312135924817326,0
0396-HUJBP,0.20299685986409113,0
4926-UMJZD,0.2028930668012747,0
8384-FZBJK,0.20262633127818078,0
2978-XXSOG,0.2023393197425111,0
6728-WYQBC,0.2018733066760936,0
6258-NGCNG,0.20186128781407492,0
8123-QBNAZ,0.20181587923944666,0
5206-HPJKM,0.20155676403595416,0
7143-BQIBA,0.20144176525651394,0
3090-QFUVD,0.20144155835610622,0
4283-IVYCI,0.20142788789137508,0
5709-LVOEQ,0.20136162035932084,0
2486-WYVVE,0.20135705167744988,0
3413-CSSTH,0.20114933680575584,0
1170-SASML,0.20110414286324124,0
2542-HYGIQ,0.2010089824281646,0
7310-EGVHZ,0.20094572457548757,0
8562-GHPPI,0.20082380568872313,0
8495-LJDFO,0.200575284967124,0
4083-BFNYK,0.2005217841180467,0
2576-HXMPA,0.20051546168154427,0
0523-VNGTF,0.20049231737120757,0
3717-OFRTN,0.20039070849679078,0
2220-IAHLS,0.20033062559729356,0
2946-KIQSP,0.20028202643572737,0
1194-SPVSP,0.2002675277157358,0
0089-IIQKO,0.20025047409181956,0
7964-YESJC,0.2001513054757214,0
0584-BJQGZ,0.2000973801214484,0
5924-IFQTT,0.19996520928254818,0
7140-ADSMJ,0.19985522793498514,0
6383-ZTSIW,0.19940302867325976,0
7916-VCCPB,0.19924622046298288,0
9040-KZVWO,0.19919438349850382,0
1116-DXXDF,0.19911864160881984,0
6137-MFAJN,0.19899134258613885,0
1202-KKGFU,0.19889755925638417,0
6959-GQEGV,0.198859255646109,0
1357-MVDOZ,0.1986212040095727,0
4332-MUOEZ,0.19860068998122532,0
9770-LXDBK,0.19846137272404296,0
3570-YUEKJ,0.19839939453777758,0
5351-QESIO,0.1981574619340265,0
6734-CKRSM,0.19797864053059383,0
0440-QEXBZ,0.19791651894797657,0
0178-CIIKR,0.19787789135130487,0
2111-DWYHN,0.1977910484252325,0
0030-FNXPP,0.19775086752744472,0
4785-NKHCX,0.1976919809634544,0
6067-NGCEU,0.19759602899234105,0
4860-YZGZM,0.19759326228481405,0
4013-GUXND,0.1974252851095645,0
3976-NLDEZ,0.19718172636775952,0
7669-LCRSD,0.19717324610890746,0
2668-TZSPS,0.19699920611213254,0
0673-IGUQO,0.19699920611213254,0
6579-JPICP,0.19693839436750335,0
1591-MQJTP,0.19691195945613596,0
2896-TBNBE,0.1968880675535965,0
9972-VAFJJ,0.19688351900222875,0
3590-TCXTB,0.19687759679240208,0
9122-UMROB,0.1968168133863687,0
2676-ISHSF,0.1968168133863687,0
8203-XJZRC,0.19675604414894127,0
3247-MHJKM,0.19669528907965608,0
6380-ARCEH,0.19669528907965608,0
8048-DSDFQ,0.19669528907965608,0
9909-DFRJA,0.19661170634140185,0
8749-CLJXC,0.1965131088759879,0
7096-UCLNH,0.1965131088759879,0
3030-ZKIWL,0.1965131088759879,0
3806-YAZOV,0.19647205660958136,0
7698-YFGEZ,0.19645241047459633,0
6286-SUUWT,0.19639172623899986,0
6627-CFOSN,0.19634139353726973,0
3930-ZGWVE,0.1961491309450375,0
3785-NRHYR,0.19602791828038793,0
5522-NYKPB,0.19596635499018325,0
3675-YDUPJ,0.19596202121994707,0
5067-XJQFU,0.19594243411802753,0
7601-WFVZV,0.19590676226545944,0
8393-JMVMB,0.1957856628963398,0
3126-WQMGH,0.19576860841997124,0
0282-NVSJS,0.1956520351123959,0
5562-YJQGT,0.19563791956819532,0
2402-TAIRZ,0.19562820213069967,0
1663-MHLHE,0.19548316227301063,0
9441-QHEVC,0.19536226113298208,0
1015-OWJKI,0.19530183179865993,0
5882-CMAZQ,0.19519657716622305,0
9975-SKRNR,0.1951206287323536,0
8904-OPDCK,0.19477960484471896,0
5149-CUZUJ,0.19466524475561126,0
1169-SAOCL,0.19445879596666618,0
0851-DFJKB,0.19429724627017808,0
3703-TTEPD,0.1938295799803426,0
8250-ZNGGW,0.1935430301167303,0
0621-JFHOL,0.19340098386180696,0
6505-OZNPG,0.1933581501356175,0
8189-HBVRW,0.19334021763211748,0
8878-RYUKI,0.1931824420787238,0
3221-CJMSG,0.19305048852153425,0
9700-ISPUP,0.1927847796611132,0
5151-HQRDG,0.19266302541302677,0
4676-MQUEA,0.19247555751821463,0
4397-FRLTA,0.1924122084898061,0
6131-JLWZM,0.19241040826634223,0
1336-EZFZY,0.19228505190280715,0
3192-LNKRK,0.19208051833328915,0
9089-UOWJG,0.19193323682347202,0
6583-SZVGP,0.19189634465009933,0
9501-UKKNL,0.19186443858672508,0
2000-MPKCA,0.19177992017329068,0
0816-TSPHQ,0.19165120034689645,0
9938-EKRGF,0.191648875764867,0
2436-QBZFP,0.19152474589423296,0
1867-TJHTS,0.19140907814796038,0
6112-KTHFQ,0.19125256139806135,0
5067-DGXLL,0.19100822425333513,0
5268-DSMNQ,0.19099636408608112,0
1732-FEKLD,0.19091351968884057,0
4657-FWVFY,0.19082288782218368,0
5919-VCZYM,0.19081315075764585,0
0188-GWFLE,0.19075052150537092,0
9700-ZCLOT,0.1906845722280719,0
8150-QUDFX,0.19063909314968772,0
9633-DENPU,0.19060461924953334,0
9909-IDLEK,0.19056611086358136,0
8851-RAGOV,0.19051966264961845,0
7909-FIOIY,0.1905092077425093,0
3936-QQFLL,0.19043568438403333,0
8671-KKKOS,0.19011419654848286,0
9101-NTIXF,0.19010195454286227,0
0366-NQSHS,0.190013629381973,0
2758-RNWXS,0.19000742278680038,0
4753-PADAS,0.18999613665625875,0
0956-ACVZC,0.18976207287817928,0
5522-JBWMO,0.18961291024430785,0
1397-XKKWR,0.18953540650932846,0
2074-GUHPQ,0.1894100993604981,0
8865-TNMNX,0.18933467892403244,0
2577-GVSIL,0.1892597103951562,0
2700-LUEVA,0.18899214695468614,0
8944-AILEF,0.1889207010938353,0
4908-XAXAY,0.18876522904338,0
9708-KFDBY,0.18875654512259019,0
0103-CSITQ,0.18853094104910728,0
2957-JIRMN,0.18845212086631835,0
8439-LTUGF,0.18784838009937932,0
1919-RTPQD,0.18748176191374888,0
0708-SJDIS,0.1873345786805908,0
0484-FFVBJ,0.18732372979826586,0
8715-KKTFG,0.1873069444738055,0
7926-IJOOU,0.1872891393297563,0
3977-QCRSL,0.18687750546198736,0
5345-BMKWB,0.18683442737972,0
7663-ZTEGJ,0.18659658185923314,0
3363-EWLGO,0.18658817163026006,0
3164-YAXFY,0.18655685266599634,0
7356-AYNJP,0.18646923493819476,0
2908-ZTPNF,0.18631571187721668,0
1768-HNVGJ,0.1862063202749048,0
6394-HHHZM,0.18593793178835102,0
0774-IFUVM,0.18529201470294066,0
6921-OZMFH,0.18500446554809435,0
6022-KOUQO,0.18494741506617585,0
5447-WZAFP,0.18492318070286226,0
7868-BGSZA,0.184668314073779,0
3417-TSCIC,0.18461710338592305,0
7105-MXJLL,0.1845546556136016,0
9618-LFJRU,0.1845355132324821,0
5298-GSTLM,0.18354769762952228,0
7188-CBBBA,0.18335089571837998,0
9609-BENEA,0.18332216436177368,0
7706-DZNKK,0.18296426300838953,0
1174-FGIFN,0.1825911570853586,0
7964-VEXDG,0.1824105169204575,0
4747-LCAQL,0.1824009040079145,0
2294-SALNE,0.18228777996933954,0
2928-HLDBA,0.18183224608782372,0
0384-RVBPI,0.1816433696859082,0
5850-BDWCY,0.18133724945054214,0
9644-UMGQA,0.1813195324510413,0
2284-VFLKH,0.18111359824497553,0
6972-SNKKW,0.18101381829593685,0
9367-OIUXP,0.18042848465357764,0
0980-PVMRC,0.18008849557048243,0
6668-CNMFP,0.17983887801746304,0
4189-NAKJS,0.17967584602681538,0
0239-OXEXL,0.17967350021938677,0
8091-TTVAX,0.1796433997626174,0
8631-WUXGY,0.1795628857218006,0
1548-ARAGG,0.1795438845338176,0
4558-CGYCZ,0.17939194384544077,0
8929-KSWIH,0.1792645390792491,0
2925-MXLSX,0.17926419267876934,0
1925-GMVBW,0.17915562927856288,0
5156-UMKOW,0.1791262008567372,0
8410-BGQXN,0.1790984677858155,0
7361-YPXFS,0.17899318025235936,0
3675-EQOZA,0.17891064772719031,0
4075-JFPGR,0.1788330824028108,0
5478-JJVZK,0.17883224552932564,0
3256-EZDBI,0.17870425285720135,0
5222-JCXZT,0.1785534772203393,0
7234-KMNRQ,0.1785174490764335,0
0549-CYCQN,0.17813657370258815,0
2851-STERV,0.17806615655916028,0
6253-WRFHY,0.17802008049101664,0
7123-WQUHX,0.17774298340421554,0
0222-CNVPT,0.17767676709612318,0
0999-QXNSA,0.1775900489845126,0
0943-ZQPXH,0.1775440683731919,0
5433-KYGHE,0.17726862492150258,0
8344-WFMFH,0.17725840141440782,0
1353-GHZOS,0.17723323776644465,0
3694-DELSO,0.17704406734369169,0
2851-MMUTZ,0.17698439039355388,0
9137-UIYPG,0.1768634264254122,0
4198-VFOEA,0.17656960787763745,0
3530-CRZSB,0.17654334560789592,0
6671-NGWON,0.17617553122761778,0
0811-GSDTP,0.17609137453750118,0
3391-JSQEW,0.17576020628741248,0
4023-RTIQM,0.17517245308479049,0
2320-YKQBO,0.17497684923135645,0
2673-CXQEU,0.17486104652349746,0
0678-RLHVP,0.1748582349888519,0
2439-QKJUL,0.17468872130883284,0
6621-YOBKI,0.17468813044424614,0
